5 Minutes	Lane 1 Flow (Veh/5 Minutes)
04-02-2016 13:35	84
04-02-2016 13:40	98
04-02-2016 13:45	101
04-02-2016 13:50	103
04-02-2016 13:55	92
04-02-2016 14:00	103
04-02-2016 14:05	104
04-02-2016 14:10	105
04-02-2016 14:15	85
04-02-2016 14:20	101
04-02-2016 14:25	108
04-02-2016 14:30	99
04-02-2016 14:35	104
04-02-2016 14:40	109
04-02-2016 14:45	114
04-02-2016 14:50	101
04-02-2016 14:55	108
04-02-2016 15:00	101
04-02-2016 15:05	111
04-02-2016 15:10	82
04-02-2016 15:15	105
04-02-2016 15:20	95
04-02-2016 15:25	93
04-02-2016 15:30	88
04-02-2016 15:35	97
04-02-2016 15:40	105
04-02-2016 15:45	116
04-02-2016 15:50	109
04-02-2016 15:55	98
04-02-2016 16:00	107
04-02-2016 16:05	103
04-02-2016 16:10	87
04-02-2016 16:15	115
04-02-2016 16:20	100
04-02-2016 16:25	90
04-02-2016 16:30	89
04-02-2016 16:35	105
04-02-2016 16:40	96
04-02-2016 16:45	105
04-02-2016 16:50	80
04-02-2016 16:55	98
04-02-2016 17:00	93
04-02-2016 17:05	75
04-02-2016 17:10	85
04-02-2016 17:15	100
04-02-2016 17:20	85
04-02-2016 17:25	99
04-02-2016 17:30	99
04-02-2016 17:35	94
04-02-2016 17:40	82
04-02-2016 17:45	91
04-02-2016 17:50	91
04-02-2016 17:55	81
04-02-2016 18:00	84
04-02-2016 18:05	75
04-02-2016 18:10	88
04-02-2016 18:15	94
04-02-2016 18:20	82
04-02-2016 18:25	89
04-02-2016 18:30	87
04-02-2016 18:35	72
04-02-2016 18:40	74
04-02-2016 18:45	64
04-02-2016 18:50	80
04-02-2016 18:55	83
04-02-2016 19:00	75
04-02-2016 19:05	84
04-02-2016 19:10	77
04-02-2016 19:15	76
04-02-2016 19:20	81
04-02-2016 19:25	87
04-02-2016 19:30	85
04-02-2016 19:35	72
04-02-2016 19:40	76
04-02-2016 19:45	60
04-02-2016 19:50	82
04-02-2016 19:55	77
04-02-2016 20:00	64
04-02-2016 20:05	56
04-02-2016 20:10	65
04-02-2016 20:15	54
04-02-2016 20:20	63
04-02-2016 20:25	52
04-02-2016 20:30	58
04-02-2016 20:35	56
04-02-2016 20:40	54
04-02-2016 20:45	51
04-02-2016 20:50	45
04-02-2016 20:55	41
04-02-2016 21:00	43
04-02-2016 21:05	54
04-02-2016 21:10	57
04-02-2016 21:15	53
04-02-2016 21:20	45
04-02-2016 21:25	45
04-02-2016 21:30	45
04-02-2016 21:35	36
04-02-2016 21:40	39
04-02-2016 21:45	49
04-02-2016 21:50	39
04-02-2016 21:55	38
04-02-2016 22:00	36
04-02-2016 22:05	26
04-02-2016 22:10	29
04-02-2016 22:15	41
04-02-2016 22:20	39
04-02-2016 22:25	28
04-02-2016 22:30	29
04-02-2016 22:35	22
04-02-2016 22:40	25
04-02-2016 22:45	28
04-02-2016 22:50	19
04-02-2016 22:55	17
04-02-2016 23:00	14
04-02-2016 23:05	22
04-02-2016 23:10	21
04-02-2016 23:15	22
04-02-2016 23:20	18
04-02-2016 23:25	21
04-02-2016 23:30	8
04-02-2016 23:35	17
04-02-2016 23:40	16
04-02-2016 23:45	17
04-02-2016 23:50	10
04-02-2016 23:55	16
05-02-2016 00:00	11
05-02-2016 00:05	14
05-02-2016 00:10	13
05-02-2016 00:15	5
05-02-2016 00:20	11
05-02-2016 00:25	11
05-02-2016 00:30	11
05-02-2016 00:35	11
05-02-2016 00:40	7
05-02-2016 00:45	7
05-02-2016 00:50	9
05-02-2016 00:55	4
05-02-2016 01:00	6
05-02-2016 01:05	3
05-02-2016 01:10	6
05-02-2016 01:15	11
05-02-2016 01:20	3
05-02-2016 01:25	4
05-02-2016 01:30	5
05-02-2016 01:35	4
05-02-2016 01:40	1
05-02-2016 01:45	4
05-02-2016 01:50	2
05-02-2016 01:55	2
05-02-2016 02:00	7
05-02-2016 02:05	5
05-02-2016 02:10	5
05-02-2016 02:15	8
05-02-2016 02:20	6
05-02-2016 02:25	3
05-02-2016 02:30	2
05-02-2016 02:35	6
05-02-2016 02:40	7
05-02-2016 02:45	3
05-02-2016 02:50	2
05-02-2016 02:55	3
05-02-2016 03:00	1
05-02-2016 03:05	4
05-02-2016 03:10	6
05-02-2016 03:15	4
05-02-2016 03:20	7
05-02-2016 03:25	7
05-02-2016 03:30	7
05-02-2016 03:35	5
05-02-2016 03:40	6
05-02-2016 03:45	11
05-02-2016 03:50	10
05-02-2016 03:55	6
05-02-2016 04:00	6
05-02-2016 04:05	5
05-02-2016 04:10	12
05-02-2016 04:15	7
05-02-2016 04:20	5
05-02-2016 04:25	17
05-02-2016 04:30	15
05-02-2016 04:35	25
05-02-2016 04:40	38
05-02-2016 04:45	27
05-02-2016 04:50	35
05-02-2016 04:55	28
05-02-2016 05:00	32
05-02-2016 05:05	47
05-02-2016 05:10	53
05-02-2016 05:15	50
05-02-2016 05:20	59
05-02-2016 05:25	59
05-02-2016 05:30	66
05-02-2016 05:35	68
05-02-2016 05:40	81
05-02-2016 05:45	72
05-02-2016 05:50	87
05-02-2016 05:55	77
05-02-2016 06:00	83
05-02-2016 06:05	81
05-02-2016 06:10	114
05-02-2016 06:15	118
05-02-2016 06:20	160
05-02-2016 06:25	119
05-02-2016 06:30	127
05-02-2016 06:35	152
05-02-2016 06:40	170
05-02-2016 06:45	162
05-02-2016 06:50	136
05-02-2016 06:55	133
05-02-2016 07:00	144
05-02-2016 07:05	130
05-02-2016 07:10	129
05-02-2016 07:15	138
05-02-2016 07:20	128
05-02-2016 07:25	107
05-02-2016 07:30	83
05-02-2016 07:35	86
05-02-2016 07:40	77
05-02-2016 07:45	70
05-02-2016 07:50	85
05-02-2016 07:55	70
05-02-2016 08:00	79
05-02-2016 08:05	82
05-02-2016 08:10	80
05-02-2016 08:15	82
05-02-2016 08:20	85
05-02-2016 08:25	77
05-02-2016 08:30	72
05-02-2016 08:35	67
05-02-2016 08:40	66
05-02-2016 08:45	85
05-02-2016 08:50	72
05-02-2016 08:55	76
05-02-2016 09:00	89
05-02-2016 09:05	88
05-02-2016 09:10	90
05-02-2016 09:15	105
05-02-2016 09:20	105
05-02-2016 09:25	106
05-02-2016 09:30	123
05-02-2016 09:35	104
05-02-2016 09:40	114
05-02-2016 09:45	99
05-02-2016 09:50	90
05-02-2016 09:55	98
05-02-2016 10:00	97
05-02-2016 10:05	111
05-02-2016 10:10	122
05-02-2016 10:15	121
05-02-2016 10:20	113
05-02-2016 10:25	109
05-02-2016 10:30	99
05-02-2016 10:35	110
05-02-2016 10:40	110
05-02-2016 10:45	109
05-02-2016 10:50	112
05-02-2016 10:55	99
05-02-2016 11:00	91
05-02-2016 11:05	102
05-02-2016 11:10	113
05-02-2016 11:15	99
05-02-2016 11:20	107
05-02-2016 11:25	110
05-02-2016 11:30	82
05-02-2016 11:35	94
05-02-2016 11:40	115
05-02-2016 11:45	96
05-02-2016 11:50	124
05-02-2016 11:55	111
05-02-2016 12:00	100
05-02-2016 12:05	108
05-02-2016 12:10	99
05-02-2016 12:15	101
05-02-2016 12:20	104
05-02-2016 12:25	104
05-02-2016 12:30	113
05-02-2016 12:35	97
05-02-2016 12:40	87
05-02-2016 12:45	103
05-02-2016 12:50	101
05-02-2016 12:55	83
05-02-2016 13:00	91
05-02-2016 13:05	88
05-02-2016 13:10	90
05-02-2016 13:15	101
05-02-2016 13:20	103
05-02-2016 13:25	114
05-02-2016 13:30	95
05-02-2016 13:35	90
05-02-2016 13:40	110
05-02-2016 13:45	96
05-02-2016 13:50	105
05-02-2016 13:55	104
05-02-2016 14:00	91
05-02-2016 14:05	76
05-02-2016 14:10	103
05-02-2016 14:15	84
05-02-2016 14:20	102
05-02-2016 14:25	108
05-02-2016 14:30	85
05-02-2016 14:35	109
05-02-2016 14:40	130
05-02-2016 14:45	115
05-02-2016 14:50	110
05-02-2016 14:55	112
05-02-2016 15:00	112
05-02-2016 15:05	101
05-02-2016 15:10	91
05-02-2016 15:15	101
05-02-2016 15:20	107
05-02-2016 15:25	119
05-02-2016 15:30	101
05-02-2016 15:35	88
05-02-2016 15:40	93
05-02-2016 15:45	111
05-02-2016 15:50	93
05-02-2016 15:55	95
05-02-2016 16:00	90
05-02-2016 16:05	86
05-02-2016 16:10	89
05-02-2016 16:15	103
05-02-2016 16:20	116
05-02-2016 16:25	81
05-02-2016 16:30	86
05-02-2016 16:35	96
05-02-2016 16:40	94
05-02-2016 16:45	98
05-02-2016 16:50	88
05-02-2016 16:55	78
05-02-2016 17:00	89
05-02-2016 17:05	88
05-02-2016 17:10	101
05-02-2016 17:15	102
05-02-2016 17:20	104
05-02-2016 17:25	89
05-02-2016 17:30	89
05-02-2016 17:35	90
05-02-2016 17:40	90
05-02-2016 17:45	88
05-02-2016 17:50	80
05-02-2016 17:55	76
05-02-2016 18:00	73
05-02-2016 18:05	81
05-02-2016 18:10	77
05-02-2016 18:15	67
05-02-2016 18:20	93
05-02-2016 18:25	85
05-02-2016 18:30	82
05-02-2016 18:35	85
05-02-2016 18:40	96
05-02-2016 18:45	88
05-02-2016 18:50	83
05-02-2016 18:55	106
05-02-2016 19:00	92
05-02-2016 19:05	83
05-02-2016 19:10	85
05-02-2016 19:15	98
05-02-2016 19:20	88
05-02-2016 19:25	84
05-02-2016 19:30	97
05-02-2016 19:35	93
05-02-2016 19:40	97
05-02-2016 19:45	91
05-02-2016 19:50	90
05-02-2016 19:55	95
05-02-2016 20:00	78
05-02-2016 20:05	60
05-02-2016 20:10	59
05-02-2016 20:15	67
05-02-2016 20:20	60
05-02-2016 20:25	66
05-02-2016 20:30	73
05-02-2016 20:35	78
05-02-2016 20:40	70
05-02-2016 20:45	67
05-02-2016 20:50	45
05-02-2016 20:55	59
05-02-2016 21:00	56
05-02-2016 21:05	59
05-02-2016 21:10	52
05-02-2016 21:15	61
05-02-2016 21:20	52
05-02-2016 21:25	49
05-02-2016 21:30	58
05-02-2016 21:35	55
05-02-2016 21:40	62
05-02-2016 21:45	45
05-02-2016 21:50	49
05-02-2016 21:55	40
05-02-2016 22:00	40
05-02-2016 22:05	43
05-02-2016 22:10	46
05-02-2016 22:15	48
05-02-2016 22:20	42
05-02-2016 22:25	39
05-02-2016 22:30	33
05-02-2016 22:35	45
05-02-2016 22:40	31
05-02-2016 22:45	25
05-02-2016 22:50	40
05-02-2016 22:55	37
05-02-2016 23:00	40
05-02-2016 23:05	24
05-02-2016 23:10	29
05-02-2016 23:15	27
05-02-2016 23:20	27
05-02-2016 23:25	18
05-02-2016 23:30	22
05-02-2016 23:35	21
05-02-2016 23:40	24
05-02-2016 23:45	32
05-02-2016 23:50	22
05-02-2016 23:55	18
08-02-2016 00:00	15
08-02-2016 00:05	12
08-02-2016 00:10	8
08-02-2016 00:15	18
08-02-2016 00:20	11
08-02-2016 00:25	10
08-02-2016 00:30	7
08-02-2016 00:35	15
08-02-2016 00:40	7
08-02-2016 00:45	9
08-02-2016 00:50	10
08-02-2016 00:55	3
08-02-2016 01:00	6
08-02-2016 01:05	9
08-02-2016 01:10	9
08-02-2016 01:15	7
08-02-2016 01:20	5
08-02-2016 01:25	7
08-02-2016 01:30	10
08-02-2016 01:35	3
08-02-2016 01:40	8
08-02-2016 01:45	6
08-02-2016 01:50	6
08-02-2016 01:55	3
08-02-2016 02:00	8
08-02-2016 02:05	1
08-02-2016 02:10	4
08-02-2016 02:15	8
08-02-2016 02:20	9
08-02-2016 02:25	9
08-02-2016 02:30	9
08-02-2016 02:35	6
08-02-2016 02:40	8
08-02-2016 02:45	8
08-02-2016 02:50	6
08-02-2016 02:55	5
08-02-2016 03:00	4
08-02-2016 03:05	5
08-02-2016 03:10	14
08-02-2016 03:15	7
08-02-2016 03:20	4
08-02-2016 03:25	6
08-02-2016 03:30	9
08-02-2016 03:35	8
08-02-2016 03:40	8
08-02-2016 03:45	13
08-02-2016 03:50	12
08-02-2016 03:55	10
08-02-2016 04:00	9
08-02-2016 04:05	18
08-02-2016 04:10	19
08-02-2016 04:15	23
08-02-2016 04:20	13
08-02-2016 04:25	25
08-02-2016 04:30	22
08-02-2016 04:35	24
08-02-2016 04:40	38
08-02-2016 04:45	45
08-02-2016 04:50	54
08-02-2016 04:55	47
08-02-2016 05:00	74
08-02-2016 05:05	54
08-02-2016 05:10	66
08-02-2016 05:15	68
08-02-2016 05:20	65
08-02-2016 05:25	88
08-02-2016 05:30	78
08-02-2016 05:35	92
08-02-2016 05:40	106
08-02-2016 05:45	91
08-02-2016 05:50	116
08-02-2016 05:55	109
08-02-2016 06:00	96
08-02-2016 06:05	119
08-02-2016 06:10	123
08-02-2016 06:15	127
08-02-2016 06:20	151
08-02-2016 06:25	157
08-02-2016 06:30	146
08-02-2016 06:35	170
08-02-2016 06:40	171
08-02-2016 06:45	164
08-02-2016 06:50	140
08-02-2016 06:55	129
08-02-2016 07:00	136
08-02-2016 07:05	142
08-02-2016 07:10	133
08-02-2016 07:15	112
08-02-2016 07:20	97
08-02-2016 07:25	89
08-02-2016 07:30	81
08-02-2016 07:35	81
08-02-2016 07:40	90
08-02-2016 07:45	80
08-02-2016 07:50	70
08-02-2016 07:55	86
08-02-2016 08:00	88
08-02-2016 08:05	72
08-02-2016 08:10	76
08-02-2016 08:15	75
08-02-2016 08:20	71
08-02-2016 08:25	75
08-02-2016 08:30	72
08-02-2016 08:35	83
08-02-2016 08:40	78
08-02-2016 08:45	82
08-02-2016 08:50	72
08-02-2016 08:55	80
08-02-2016 09:00	86
08-02-2016 09:05	88
08-02-2016 09:10	84
08-02-2016 09:15	105
08-02-2016 09:20	100
08-02-2016 09:25	113
08-02-2016 09:30	103
08-02-2016 09:35	114
08-02-2016 09:40	129
08-02-2016 09:45	107
08-02-2016 09:50	126
08-02-2016 09:55	94
08-02-2016 10:00	102
08-02-2016 10:05	120
08-02-2016 10:10	102
08-02-2016 10:15	97
08-02-2016 10:20	93
08-02-2016 10:25	111
08-02-2016 10:30	111
08-02-2016 10:35	99
08-02-2016 10:40	115
08-02-2016 10:45	106
08-02-2016 10:50	112
08-02-2016 10:55	98
08-02-2016 11:00	104
08-02-2016 11:05	88
08-02-2016 11:10	97
08-02-2016 11:15	108
08-02-2016 11:20	119
08-02-2016 11:25	98
08-02-2016 11:30	111
08-02-2016 11:35	112
08-02-2016 11:40	104
08-02-2016 11:45	109
08-02-2016 11:50	102
08-02-2016 11:55	117
08-02-2016 12:00	89
08-02-2016 12:05	86
08-02-2016 12:10	94
08-02-2016 12:15	88
08-02-2016 12:20	93
08-02-2016 12:25	118
08-02-2016 12:30	106
08-02-2016 12:35	105
08-02-2016 12:40	116
08-02-2016 12:45	99
08-02-2016 12:50	105
08-02-2016 12:55	90
08-02-2016 13:00	84
08-02-2016 13:05	88
08-02-2016 13:10	90
08-02-2016 13:15	102
08-02-2016 13:20	94
08-02-2016 13:25	93
08-02-2016 13:30	99
08-02-2016 13:35	102
08-02-2016 13:40	95
08-02-2016 13:45	103
08-02-2016 13:50	81
08-02-2016 13:55	59
08-02-2016 14:00	81
08-02-2016 14:05	94
08-02-2016 14:10	74
08-02-2016 14:15	90
08-02-2016 14:20	109
08-02-2016 14:25	123
08-02-2016 14:30	92
08-02-2016 14:35	97
08-02-2016 14:40	111
08-02-2016 14:45	119
08-02-2016 14:50	103
08-02-2016 14:55	94
08-02-2016 15:00	69
08-02-2016 15:05	108
08-02-2016 15:10	86
08-02-2016 15:15	82
08-02-2016 15:20	97
08-02-2016 15:25	89
08-02-2016 15:30	113
08-02-2016 15:35	92
08-02-2016 15:40	96
08-02-2016 15:45	100
08-02-2016 15:50	94
08-02-2016 15:55	89
08-02-2016 16:00	97
08-02-2016 16:05	77
08-02-2016 16:10	98
08-02-2016 16:15	95
08-02-2016 16:20	75
08-02-2016 16:25	83
08-02-2016 16:30	92
08-02-2016 16:35	87
08-02-2016 16:40	84
08-02-2016 16:45	94
08-02-2016 16:50	79
08-02-2016 16:55	74
08-02-2016 17:00	83
08-02-2016 17:05	84
08-02-2016 17:10	99
08-02-2016 17:15	96
08-02-2016 17:20	87
08-02-2016 17:25	113
08-02-2016 17:30	87
08-02-2016 17:35	65
08-02-2016 17:40	91
08-02-2016 17:45	80
08-02-2016 17:50	80
08-02-2016 17:55	72
08-02-2016 18:00	84
08-02-2016 18:05	72
08-02-2016 18:10	90
08-02-2016 18:15	70
08-02-2016 18:20	89
08-02-2016 18:25	70
08-02-2016 18:30	79
08-02-2016 18:35	71
08-02-2016 18:40	67
08-02-2016 18:45	68
08-02-2016 18:50	61
08-02-2016 18:55	70
08-02-2016 19:00	67
08-02-2016 19:05	54
08-02-2016 19:10	58
08-02-2016 19:15	67
08-02-2016 19:20	60
08-02-2016 19:25	51
08-02-2016 19:30	74
08-02-2016 19:35	59
08-02-2016 19:40	70
08-02-2016 19:45	54
08-02-2016 19:50	52
08-02-2016 19:55	58
08-02-2016 20:00	66
08-02-2016 20:05	51
08-02-2016 20:10	52
08-02-2016 20:15	56
08-02-2016 20:20	56
08-02-2016 20:25	47
08-02-2016 20:30	37
08-02-2016 20:35	52
08-02-2016 20:40	43
08-02-2016 20:45	39
08-02-2016 20:50	44
08-02-2016 20:55	40
08-02-2016 21:00	38
08-02-2016 21:05	33
08-02-2016 21:10	30
08-02-2016 21:15	46
08-02-2016 21:20	46
08-02-2016 21:25	42
08-02-2016 21:30	38
08-02-2016 21:35	34
08-02-2016 21:40	31
08-02-2016 21:45	38
08-02-2016 21:50	36
08-02-2016 21:55	26
08-02-2016 22:00	23
08-02-2016 22:05	21
08-02-2016 22:10	31
08-02-2016 22:15	22
08-02-2016 22:20	23
08-02-2016 22:25	29
08-02-2016 22:30	22
08-02-2016 22:35	28
08-02-2016 22:40	16
08-02-2016 22:45	13
08-02-2016 22:50	18
08-02-2016 22:55	16
08-02-2016 23:00	19
08-02-2016 23:05	26
08-02-2016 23:10	10
08-02-2016 23:15	12
08-02-2016 23:20	20
08-02-2016 23:25	14
08-02-2016 23:30	14
08-02-2016 23:35	17
08-02-2016 23:40	8
08-02-2016 23:45	13
08-02-2016 23:50	16
08-02-2016 23:55	12
09-02-2016 00:00	6
09-02-2016 00:05	13
09-02-2016 00:10	5
09-02-2016 00:15	9
09-02-2016 00:20	3
09-02-2016 00:25	16
09-02-2016 00:30	10
09-02-2016 00:35	5
09-02-2016 00:40	9
09-02-2016 00:45	11
09-02-2016 00:50	5
09-02-2016 00:55	6
09-02-2016 01:00	4
09-02-2016 01:05	7
09-02-2016 01:10	6
09-02-2016 01:15	4
09-02-2016 01:20	3
09-02-2016 01:25	5
09-02-2016 01:30	5
09-02-2016 01:35	2
09-02-2016 01:40	5
09-02-2016 01:45	3
09-02-2016 01:50	2
09-02-2016 01:55	3
09-02-2016 02:00	6
09-02-2016 02:05	6
09-02-2016 02:10	2
09-02-2016 02:15	8
09-02-2016 02:20	3
09-02-2016 02:25	6
09-02-2016 02:30	4
09-02-2016 02:35	5
09-02-2016 02:40	7
09-02-2016 02:45	4
09-02-2016 02:50	10
09-02-2016 02:55	4
09-02-2016 03:00	8
09-02-2016 03:05	13
09-02-2016 03:10	4
09-02-2016 03:15	2
09-02-2016 03:20	3
09-02-2016 03:25	3
09-02-2016 03:30	5
09-02-2016 03:35	5
09-02-2016 03:40	11
09-02-2016 03:45	4
09-02-2016 03:50	5
09-02-2016 03:55	8
09-02-2016 04:00	14
09-02-2016 04:05	10
09-02-2016 04:10	9
09-02-2016 04:15	10
09-02-2016 04:20	14
09-02-2016 04:25	23
09-02-2016 04:30	17
09-02-2016 04:35	23
09-02-2016 04:40	27
09-02-2016 04:45	28
09-02-2016 04:50	52
09-02-2016 04:55	40
09-02-2016 05:00	72
09-02-2016 05:05	52
09-02-2016 05:10	62
09-02-2016 05:15	62
09-02-2016 05:20	61
09-02-2016 05:25	79
09-02-2016 05:30	74
09-02-2016 05:35	100
09-02-2016 05:40	117
09-02-2016 05:45	108
09-02-2016 05:50	110
09-02-2016 05:55	93
09-02-2016 06:00	118
09-02-2016 06:05	110
09-02-2016 06:10	122
09-02-2016 06:15	128
09-02-2016 06:20	146
09-02-2016 06:25	154
09-02-2016 06:30	160
09-02-2016 06:35	169
09-02-2016 06:40	145
09-02-2016 06:45	180
09-02-2016 06:50	127
09-02-2016 06:55	127
09-02-2016 07:00	152
09-02-2016 07:05	129
09-02-2016 07:10	134
09-02-2016 07:15	95
09-02-2016 07:20	93
09-02-2016 07:25	76
09-02-2016 07:30	76
09-02-2016 07:35	88
09-02-2016 07:40	87
09-02-2016 07:45	71
09-02-2016 07:50	71
09-02-2016 07:55	76
09-02-2016 08:00	68
09-02-2016 08:05	67
09-02-2016 08:10	62
09-02-2016 08:15	70
09-02-2016 08:20	71
09-02-2016 08:25	65
09-02-2016 08:30	61
09-02-2016 08:35	72
09-02-2016 08:40	61
09-02-2016 08:45	66
09-02-2016 08:50	72
09-02-2016 08:55	70
09-02-2016 09:00	76
09-02-2016 09:05	85
09-02-2016 09:10	84
09-02-2016 09:15	87
09-02-2016 09:20	107
09-02-2016 09:25	92
09-02-2016 09:30	96
09-02-2016 09:35	87
09-02-2016 09:40	111
09-02-2016 09:45	110
09-02-2016 09:50	108
09-02-2016 09:55	114
09-02-2016 10:00	96
09-02-2016 10:05	96
09-02-2016 10:10	106
09-02-2016 10:15	115
09-02-2016 10:20	115
09-02-2016 10:25	108
09-02-2016 10:30	110
09-02-2016 10:35	126
09-02-2016 10:40	100
09-02-2016 10:45	122
09-02-2016 10:50	112
09-02-2016 10:55	112
09-02-2016 11:00	108
09-02-2016 11:05	101
09-02-2016 11:10	102
09-02-2016 11:15	101
09-02-2016 11:20	112
09-02-2016 11:25	101
09-02-2016 11:30	101
09-02-2016 11:35	90
09-02-2016 11:40	100
09-02-2016 11:45	117
09-02-2016 11:50	118
09-02-2016 11:55	88
09-02-2016 12:00	100
09-02-2016 12:05	91
09-02-2016 12:10	86
09-02-2016 12:15	101
09-02-2016 12:20	96
09-02-2016 12:25	92
09-02-2016 12:30	91
09-02-2016 12:35	93
09-02-2016 12:40	75
09-02-2016 12:45	97
09-02-2016 12:50	83
09-02-2016 12:55	99
09-02-2016 13:00	91
09-02-2016 13:05	98
09-02-2016 13:10	82
09-02-2016 13:15	103
09-02-2016 13:20	85
09-02-2016 13:25	85
09-02-2016 13:30	83
09-02-2016 13:35	89
09-02-2016 13:40	88
09-02-2016 13:45	115
09-02-2016 13:50	89
09-02-2016 13:55	92
09-02-2016 14:00	84
09-02-2016 14:05	96
09-02-2016 14:10	105
09-02-2016 14:15	98
09-02-2016 14:20	101
09-02-2016 14:25	108
09-02-2016 14:30	105
09-02-2016 14:35	89
09-02-2016 14:40	116
09-02-2016 14:45	106
09-02-2016 14:50	103
09-02-2016 14:55	92
09-02-2016 15:00	110
09-02-2016 15:05	90
09-02-2016 15:10	107
09-02-2016 15:15	58
09-02-2016 15:20	117
09-02-2016 15:25	112
09-02-2016 15:30	114
09-02-2016 15:35	102
09-02-2016 15:40	104
09-02-2016 15:45	117
09-02-2016 15:50	90
09-02-2016 15:55	93
09-02-2016 16:00	99
09-02-2016 16:05	106
09-02-2016 16:10	101
09-02-2016 16:15	97
09-02-2016 16:20	71
09-02-2016 16:25	107
09-02-2016 16:30	82
09-02-2016 16:35	78
09-02-2016 16:40	93
09-02-2016 16:45	90
09-02-2016 16:50	95
09-02-2016 16:55	82
09-02-2016 17:00	86
09-02-2016 17:05	90
09-02-2016 17:10	84
09-02-2016 17:15	106
09-02-2016 17:20	91
09-02-2016 17:25	102
09-02-2016 17:30	86
09-02-2016 17:35	86
09-02-2016 17:40	92
09-02-2016 17:45	86
09-02-2016 17:50	76
09-02-2016 17:55	74
09-02-2016 18:00	63
09-02-2016 18:05	78
09-02-2016 18:10	79
09-02-2016 18:15	64
09-02-2016 18:20	22
09-02-2016 18:25	102
09-02-2016 18:30	105
09-02-2016 18:35	97
09-02-2016 18:40	70
09-02-2016 18:45	72
09-02-2016 18:50	83
09-02-2016 18:55	62
09-02-2016 19:00	77
09-02-2016 19:05	80
09-02-2016 19:10	97
09-02-2016 19:15	77
09-02-2016 19:20	75
09-02-2016 19:25	77
09-02-2016 19:30	66
09-02-2016 19:35	60
09-02-2016 19:40	54
09-02-2016 19:45	65
09-02-2016 19:50	61
09-02-2016 19:55	54
09-02-2016 20:00	55
09-02-2016 20:05	71
09-02-2016 20:10	60
09-02-2016 20:15	51
09-02-2016 20:20	60
09-02-2016 20:25	63
09-02-2016 20:30	49
09-02-2016 20:35	46
09-02-2016 20:40	52
09-02-2016 20:45	49
09-02-2016 20:50	50
09-02-2016 20:55	53
09-02-2016 21:00	47
09-02-2016 21:05	31
09-02-2016 21:10	42
09-02-2016 21:15	43
09-02-2016 21:20	48
09-02-2016 21:25	53
09-02-2016 21:30	34
09-02-2016 21:35	39
09-02-2016 21:40	36
09-02-2016 21:45	30
09-02-2016 21:50	32
09-02-2016 21:55	31
09-02-2016 22:00	28
09-02-2016 22:05	27
09-02-2016 22:10	39
09-02-2016 22:15	43
09-02-2016 22:20	32
09-02-2016 22:25	28
09-02-2016 22:30	26
09-02-2016 22:35	25
09-02-2016 22:40	23
09-02-2016 22:45	27
09-02-2016 22:50	30
09-02-2016 22:55	20
09-02-2016 23:00	17
09-02-2016 23:05	19
09-02-2016 23:10	27
09-02-2016 23:15	13
09-02-2016 23:20	23
09-02-2016 23:25	10
09-02-2016 23:30	13
09-02-2016 23:35	10
09-02-2016 23:40	12
09-02-2016 23:45	12
09-02-2016 23:50	14
09-02-2016 23:55	6
10-02-2016 00:00	14
10-02-2016 00:05	12
10-02-2016 00:10	10
10-02-2016 00:15	9
10-02-2016 00:20	11
10-02-2016 00:25	9
10-02-2016 00:30	8
10-02-2016 00:35	6
10-02-2016 00:40	7
10-02-2016 00:45	12
10-02-2016 00:50	6
10-02-2016 00:55	7
10-02-2016 01:00	10
10-02-2016 01:05	2
10-02-2016 01:10	7
10-02-2016 01:15	4
10-02-2016 01:20	3
10-02-2016 01:25	5
10-02-2016 01:30	6
10-02-2016 01:35	5
10-02-2016 01:40	7
10-02-2016 01:45	9
10-02-2016 01:50	6
10-02-2016 01:55	2
10-02-2016 02:00	5
10-02-2016 02:05	4
10-02-2016 02:10	4
10-02-2016 02:15	4
10-02-2016 02:20	4
10-02-2016 02:25	2
10-02-2016 02:30	6
10-02-2016 02:35	1
10-02-2016 02:40	9
10-02-2016 02:45	7
10-02-2016 02:50	5
10-02-2016 02:55	3
10-02-2016 03:00	3
10-02-2016 03:05	2
10-02-2016 03:10	3
10-02-2016 03:15	3
10-02-2016 03:20	7
10-02-2016 03:25	5
10-02-2016 03:30	5
10-02-2016 03:35	5
10-02-2016 03:40	5
10-02-2016 03:45	7
10-02-2016 03:50	10
10-02-2016 03:55	9
10-02-2016 04:00	5
10-02-2016 04:05	9
10-02-2016 04:10	14
10-02-2016 04:15	14
10-02-2016 04:20	13
10-02-2016 04:25	31
10-02-2016 04:30	18
10-02-2016 04:35	28
10-02-2016 04:40	37
10-02-2016 04:45	37
10-02-2016 04:50	40
10-02-2016 04:55	50
10-02-2016 05:00	42
10-02-2016 05:05	54
10-02-2016 05:10	59
10-02-2016 05:15	57
10-02-2016 05:20	64
10-02-2016 05:25	65
10-02-2016 05:30	78
10-02-2016 05:35	92
10-02-2016 05:40	106
10-02-2016 05:45	98
10-02-2016 05:50	108
10-02-2016 05:55	86
10-02-2016 06:00	129
10-02-2016 06:05	104
10-02-2016 06:10	134
10-02-2016 06:15	140
10-02-2016 06:20	150
10-02-2016 06:25	126
10-02-2016 06:30	149
10-02-2016 06:35	185
10-02-2016 06:40	163
10-02-2016 06:45	148
10-02-2016 06:50	136
10-02-2016 06:55	123
10-02-2016 07:00	127
